,word,count,frequency,probability_of_staying,cumulative_distribution,one_hot_vector,word_vector
50,interstellar,1,0.004761904761904762,0.6682575694955839,59,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.01248132792566203, 0.05986162986779605, 0.0008501162319370849, 0.05934073573464284, 0.006550037149704219, 0.02788720012987187, -0.015091336044900889, -0.05559646913754728, 0.04982862100548844, -0.061584242176252545, -0.045787391956464585, -0.008962311809816914, 0.0718369612675413, 0.0668079225689488, -0.0667492574073773, -0.054416699695601325, -0.017020134773635263, -0.03935784931545231, 0.0205099515966931, -0.010165310150840321, 0.06932973646287796, -0.0627688109445088, -0.07077302879681642, -0.04644291784962233]"
51,it,1,0.004761904761904762,0.6682575694955839,60,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.04217300183756082, 0.043670834414498386, 0.0032664675268601665, 0.05956112454923168, 0.05120922655853871, 0.0022125483800003553, 0.06343055397975071, -0.07195700713626, 0.03508025221565181, -0.01966089763814912, 0.05526060143026349, -0.011676601523420706, 0.07968572414977386, 0.0716515417129604, 0.00859898518977392, -0.030331805866894622, -0.06432344351660224, -0.02633108184151676, 0.053666795699327745, 0.039983031394069814, 0.036822728125969206, 0.004998862320373535, 0.06396021148271329, 0.060486671509838684]"
52,larger,1,0.004761904761904762,0.6682575694955839,60,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0.0024842913401043327, 0.06492893496689532, -0.07499501260219239, -0.05378077188239287, 0.019364017416267636, 0.04980760260086077, 0.06880954098275835, 0.03966481331367831, -0.011125813578459204, 0.05394516595563053, 0.05530482700654361, -0.01759730603443407, 0.026195704755983002, -0.06628313528781705, 0.05594221062770894, 0.03237348130207331, -0.02723646567729048, -0.05296129427649135, 0.007423682942351536, 0.025121427890066498, 0.0015615812658803883, 0.07493219423307299, 0.06115823052659742, 0.05700249353444978]"
53,lie,1,0.004761904761904762,0.6682575694955839,61,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0.033510864192513284, 0.07001175057533687, -0.008813508633961145, 0.07073103566957725, 0.07146165006567418, 0.025410479007236055, -0.013013732630637896, -0.026334191456993644, 0.03713656025927431, 0.03699674950600695, -0.06095398072855714, -0.008018263022136983, -0.004194307440426642, -0.0701614413541954, -0.05310658681315354, 0.06433622915167757, -0.029728490279363112, 0.07659502604650059, 0.016495410553524686, -0.07463915950006317, -0.032909840703177526, -0.06346526744060745, -0.015868103113402213, 0.03610737185600245]"
54,like,1,0.004761904761904762,0.6682575694955839,62,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0.035413863431143736, -0.048947284337759744, 0.009552752194602582, 0.08023650354366878, 0.07327588131555804, -0.060841148177325464, 0.07320013086723018, -0.07247059234660684, 0.02030886461086685, -0.06330132595335207, 0.02013344495616516, -0.0033122237653400014, 0.05664076070463181, -0.0022630104583556904, -0.028524513458470936, -0.04881870396747272, 0.04031280630197184, -0.00034490037141959585, 0.039940674457640504, -0.0018624663567605245, -0.04872364711807464, 0.03817589067030856, 0.08082541407509868, -0.05257319656017508]"
55,mainly,1,0.004761904761904762,0.6682575694955839,63,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0.013068060512883726, -0.018485271836384466, -0.07153814387360247, -0.062338203887517984, 0.0649001383827341, 0.019358511761233023, 0.03331327827071736, 0.04242854301351926, -0.026828756414467407, 0.0004199746623353864, -0.00997870056809308, 0.05597979483858886, -0.06250666417211281, -0.06641641429458335, 0.008952364810409827, 0.07118805049315413, -0.03898953286000443, 0.06631879949164987, 0.06023989242811255, -0.06353923082851824, 0.018043354301749963, 0.07847594496260342, -0.033833057892734275, 0.012859315442290003]"
56,mars,1,0.004761904761904762,0.6682575694955839,64,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0.06699597781462686, -0.042544473129621806, -0.0022578996302697113, -0.02661109604186833, -0.06022445339424197, 0.05413225123282324, -0.035704322156999674, 0.03804615705862781, -0.02743765465477741, 0.04113277646768814, -0.020202130111826897, 0.05608944906646518, 0.0598999125750181, 0.0426811027536009, 0.06730631767620739, 0.06824836433092966, -0.026649149282838947, 0.043423952393391585, 0.029545664988741487, 0.05466091267818972, -0.054631388427438046, -0.016326150267982682, 0.005479110782529775, 0.05976933308329457]"
57,massive,1,0.004761904761904762,0.6682575694955839,64,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0.005976866152641868, -0.0546734086893636, 0.0709732677556821, -0.05457668337291205, 0.07141389075684282, -0.05828374062892277, -0.054547003721960086, 0.04435166208932247, -0.05450149725078071, -0.054278789486830174, -0.02708475253302933, -0.06603631141686168, 0.04840396039837816, 0.006505759093266208, 0.037141857188216075, -0.033351985657116265, 0.02359050556161844, -0.017343427235760885, -0.024618552201631463, 0.04026642244587973, -0.029043510507181694, -0.024480892054388987, -0.06295910415337805, -0.03559614964803435]"
58,melting,1,0.004761904761904762,0.6682575694955839,65,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0.007560122569068079, -0.07025223724726576, -0.005372704427119296, 0.006608417926236942, -0.009589521083116132, 0.0038055539105058805, -0.017974254329811194, -0.07382913024650499, 0.07973057886213554, -0.0026787621273244642, 0.07676895672531193, -0.02763978085886566, -0.07907864816447677, 0.013478646785917562, -0.06763327701217461, 0.057903848927980436, 0.0265242518185235, 0.04262109923317957, -0.07636755113992545, -0.03953949071888474, 0.046806378828437196, 0.051830785968368674, 0.04080950084708174, 0.0755965002417838]"
59,metal,1,0.004761904761904762,0.6682575694955839,66,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.07796579435763239, -0.07997480927558849, -0.042185886678118595, 0.06296688593197217, -0.034777904051340874, -0.014678344797735788, 0.03660419044707862, 0.019260813389059155, 0.05477749875891257, -0.009513461095608236, -0.023387449759464756, -0.009850496675931266, 0.0525521258816989, -0.01742440211049109, -0.06813325948125662, -0.012546658636041971, 0.07118810321164577, -0.05063570039150416, 0.034020382713446554, -0.03953930754221332, 0.07247734687145821, 0.025528652853011827, -0.04809324608788938, -0.041917279000899345]"
60,molecular,1,0.004761904761904762,0.6682575694955839,67,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0.02596298099776305, -0.0018958117773654765, 0.006034483492723339, 0.04651391421471868, -0.03359535585468021, 0.0678688232288984, 0.04580028851924244, 0.05839672093309033, 0.02548997663355434, -0.02718088815599973, -0.07718257263048361, -0.050289429189746264, -0.04771516544316227, 0.07729543728174548, -0.04691939399812894, 0.08541754791261738, -0.046925380856157405, -0.01964496210217097, -0.0115555142836314, 0.02821459455434275, 0.06613161028556519, -0.04904816097722937, 0.03346137899113086, 0.021459607685852054]"
61,moons,1,0.004761904761904762,0.6682575694955839,68,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.06052574841359976, -0.06341108782224139, -0.06169382131103094, 0.006058205634657922, -0.053564135617782394, 0.037580489860198234, -0.06212098744551495, 0.021362309472346724, 0.06111346779880965, -0.05911561160171607, -0.06416112596253984, -0.061958626508758885, 0.031911537295885264, 0.008400870600612342, -0.03712944348106524, 0.06537696196648764, 0.04367174053488593, -0.005362642775088502, -0.028916484370024705, -0.001836450913742055, 0.04530535455718288, 0.009615278418935426, 0.0567132880228391, 0.05309432961405429]"
62,more,1,0.004761904761904762,0.6682575694955839,68,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0.03384102271128456, -0.02205808004538036, -0.07982981374615981, 0.047901994841901184, -0.04132018187616159, 0.023821002000281248, 0.056643880797133166, -0.021786596029206688, 0.06268120380253334, 0.08433437097410744, 0.08237454520763339, 0.025273051945174384, 0.012324776882945344, 0.031772816090934526, 0.04072076672486022, -0.001998197480481464, 0.04629995958142267, -0.06365570597969117, -0.011681970064049994, 0.07051972490356986, 0.02547464025005146, -0.009965715267099582, 0.07818774506849717, 0.025532237729439262]"
63,mostly,1,0.004761904761904762,0.6682575694955839,69,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.04861033007363408, -0.07791568439561633, 0.04751222169349972, 0.026536821504152656, 0.048570459939095686, -0.03344901136167812, 0.012865324005108682, 0.07056732837127312, -0.04499599456827004, -0.04313133887126841, -0.0515108953645241, 0.0035364557635367676, 0.0045468176238447015, -0.026521423924497464, 0.04890356549090827, -0.03370313345684214, -0.04936623694633784, 0.05077345622383771, -0.06365771972071309, -0.026385425269704797, -0.07000159645290464, -0.04097134790723281, 0.012313742647807897, -0.06365366842371098]"
64,nearly,1,0.004761904761904762,0.6682575694955839,70,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.05851396888248854, 0.06063171685358286, 0.0009181842114463534, 0.024729965901484772, -0.0553555018180041, -0.0028228610307520986, -0.031891977606686314, 0.011169392709864587, -0.05145892678387143, -0.06883208550061036, 0.021884559428613712, 0.010607796231216812, 0.04106629992397549, 0.06702023700823541, 0.07114961142591815, -0.040474747329288276, -0.01560676370942084, -0.05831586181827957, -0.030260075943314448, 0.05694325029155066, -0.00985408532688685, -0.06837044092302764, 0.0775041986074009, 0.06461749073407984]"
65,neptune,1,0.004761904761904762,0.6682575694955839,71,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.0564783007274749, 0.02487957375109728, -0.05071301930638765, -0.07457154523961054, -0.06736253922346688, -0.06280828963908659, 0.06282518858178679, 0.06701197346843271, 0.04754040709405526, -0.06101974522745181, 0.01744481945241015, 0.045291930642641635, -0.05754354691251773, -0.0051895356797501645, -0.042733267947881515, 0.024645532048087195, 0.03774496215463386, -0.02506935923332004, 0.016265924632344518, 0.06655313503571993, -0.002355613265463883, -0.0240462054221266, 0.03623666556363288, 0.023668919750619508]"
66,or,1,0.004761904761904762,0.6682575694955839,72,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0.014436460915204587, 0.044332473200269513, -0.043310884835439004, 0.039382589019910985, -0.04185960686968381, 0.04788979624192002, 0.06585555742296062, 0.04159431392317052, 0.04760002217959601, -0.01121679323098194, -0.0675488395257122, 0.05153893172479414, 0.04902995504535604, -0.004831878549512918, -0.04114847531091142, 0.03451833742531169, 0.02802005503550681, -0.053784477700967115, -0.023359267100546106, 0.062089587857387045, 0.07923071372629502, -0.043669774246148915, -0.008420277410243369, 0.05533093150217017]"
67,orbits,1,0.004761904761904762,0.6682575694955839,72,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.01505535984642001, -0.07318797730150599, 0.04480344192913485, -0.024257859192258518, 0.07346027491426173, 0.04767526370978674, 0.007337140150069815, 0.05466842382529056, 0.00039933915685993294, -0.06724853673885481, -0.03670030115255963, -0.046991330503159214, 0.07962912293599361, 0.025823352107052094, -0.030343419997930325, -0.057365436791028165, -0.07363185690331528, -0.05798754244617624, 0.05911191615605855, 0.013039684667613183, 0.03470885860821706, -0.03744488265502544, -0.03737340748588409, 0.0017552708255441569]"
68,outer,1,0.004761904761904762,0.6682575694955839,73,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0.026500820015847113, -0.01926184216942111, 0.03145331340508802, 0.035515367434984346, 0.059696515002779116, 0.07305675678530649, 0.07713287594347532, -0.06326645758213519, 0.011449785366598486, -0.07156846042280617, -0.06619168748155445, -0.028011634828873262, 0.055601536522395564, -0.00531688175706577, -0.07692683407933103, -0.0018168794795834155, -0.041116337697787525, -0.04425229098742803, -0.004994022922157344, -0.044275079194650686, -0.02581647865367705, -0.04029590113390045, -0.04082247849527105, 0.055659762637882956]"
69,outermost,1,0.004761904761904762,0.6682575694955839,74,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.056464325996093155, -0.07725644630598438, 0.014837248337213092, -0.08650038183500443, 0.06549503854384343, -0.08014987938164882, -0.053913571431676056, -0.013711148642124103, 0.08015003169972101, 0.0003246870110295753, -0.06614502398893177, 0.06387144953843511, -0.028248527181185618, 0.049586263712000714, 0.04453534060409205, -0.01297759701510994, 0.007073525557299536, -0.04507193697084504, 0.040682861490338104, -0.040222594180306194, 0.01508508509908208, 0.004119438708076143, -0.03785204295723323, 0.01572555381272645]"
70,planet,1,0.004761904761904762,0.6682575694955839,75,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.011747680929257643, -0.011474284608010655, 0.0731138698262431, -0.04333501727530471, -0.008751143775923655, 0.08138078188344329, -0.08149315027219123, 0.02149390240111957, 0.007561102684212871, 0.0644919007757563, 0.011783011045856669, 0.05291973636685089, -0.05316576441815037, -0.03591299078520113, -0.07284824216801347, -0.04245115076328244, 0.03530756512934594, -0.06899241497508572, -0.04502406691165802, 0.03733718531975516, -0.035569521560999594, 0.02700694276059831, 0.07143502669465432, 0.005403546669085018]"
71,points,1,0.004761904761904762,0.6682575694955839,76,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.019075446602641526, 0.004720393879034229, -0.01518948563322873, 0.05143014207214584, 0.06824364315885595, -0.0891405762667847, 0.06109052587688584, -0.07650540012350995, 0.05968878391036143, -0.08456406813067904, -0.04848247547813302, 0.016984111720605065, -0.022165452282339616, 0.04049869880674668, -0.045834316962759934, -0.018333096168935817, 0.01014845843835739, -0.00635327193908723, -0.020756152187614563, -0.057241624967199145, -0.012786977519615833, -0.021508648307194077, 0.07123613067046194, 0.07802211889682244]"
72,primarily,1,0.004761904761904762,0.6682575694955839,76,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0.041931649992187355, -0.03231717195388524, -0.0188885854865212, 0.041648065269655116, 0.03585029469924538, -0.040019625919095525, 0.07088535573178158, -0.025021930729392433, 0.02201469781411396, 0.05830157013152288, -0.0028772945417744862, -0.03809452956402095, -0.06655518407318727, 0.037700490692593895, 0.022630003189498118, -0.02387105765234492, 0.06806429513464646, -0.06504243770401832, 0.030617655590480103, 0.04568233563101899, 0.0588631520641572, -0.031256691103361545, 0.07377763362039433, -0.048088291711102744]"
73,relatively,1,0.004761904761904762,0.6682575694955839,77,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.0137951598004261, -0.07811893587099863, -0.02415667400456153, 0.05905832600555046, -0.0826701578531697, 0.0066253080994281, 0.04283679489284859, 0.03617040146438776, 0.07830541784977167, 0.00856489535104537, -0.048578253973473415, 0.08118208534223387, 0.002420714190378396, 0.05550840903574262, 0.07428923866798157, -0.02268916058216219, -0.0832653281316833, -0.004218623314868263, 0.011309772510303637, -0.08220172712132416, -0.007580408797078169, 0.00038954263482375074, -0.04412639119076798, -0.051938273314990735]"
74,remaining,1,0.004761904761904762,0.6682575694955839,78,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.016971802463036315, -0.06569467483342675, 0.04600476936041249, 0.013423943688220627, -0.07307984303565034, 0.01870987132394802, 0.043219908820142657, 0.005610190646635292, 0.005155133866507826, 0.027947282511220178, 0.009013234459684416, -0.050833013897951106, -0.07783919237862108, -0.08764980833489774, 0.055320827015937275, 0.029587601739740396, -0.0731662440377005, 0.07693565539039827, 0.000778886770846344, 0.007947046398521857, -0.06588997432973304, -0.0733678238681529, 0.06112215393279299, 0.01473111689582162]"
